email_content,is_purchase_order
"Subject: Meeting Invitation

Hi Christine,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-11
Proposed Time: 12:39:05

Looking forward to your response.

Best regards,
Brandon Elliott",0
"Subject: Purchase Order #2848

Dear Foster LLC,

This is a purchase order for the following items:

Item: sure
Quantity: 100
Unit Price: $269.52
Total Amount: $4102.71

Purchase Order Number: PO-35162
Customer: Gordon-Davis
Contact: Meagan Howard
Email: jackwest@example.org

Delivery Date: 2024-12-04

Best regards,
Burke, Ferguson and Mcgee",1
"Subject: Purchase Order #7839

Dear Smith Group,

This is a purchase order for the following items:

Item: into
Quantity: 95
Unit Price: $270.69
Total Amount: $2199.23

Purchase Order Number: PO-43621
Customer: Larsen Group
Contact: Michael Wolfe
Email: emily60@example.org

Delivery Date: 2024-11-08

Best regards,
Sharp-Leonard",1
"Subject: Purchase Order #4122

Dear Hudson, Hernandez and Smith,

This is a purchase order for the following items:

Item: look
Quantity: 3
Unit Price: $12.47
Total Amount: $963.41

Purchase Order Number: PO-74877
Customer: Simpson-Jones
Contact: Stacy Gutierrez
Email: mgibson@example.org

Delivery Date: 2024-11-17

Best regards,
Johnson, Campbell and Lee",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on PLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #9667

Dear Lewis, Weaver and Rodriguez,

This is a purchase order for the following items:

Item: popular
Quantity: 81
Unit Price: $317.63
Total Amount: $2884.69

Purchase Order Number: PO-35730
Customer: Adkins-Lewis
Contact: Mrs. Briana Baldwin PhD
Email: debrasanders@example.net

Delivery Date: 2024-12-31

Best regards,
Walker-Clark",1
"Subject: Purchase Order #8333

Dear King Ltd,

This is a purchase order for the following items:

Item: personal
Quantity: 59
Unit Price: $417.7
Total Amount: $1575.32

Purchase Order Number: PO-67210
Customer: Wright-Lewis
Contact: Darrell Hardin
Email: deborah81@example.org

Delivery Date: 2024-12-13

Best regards,
Mitchell Group",1
"Subject: Job Application Acknowledgement

Dear Stephen Meyers,

We have received your job application for the Psychiatric nurse position.

We will review your application and get back to you soon.

Thank you,
Hernandez-Cook HR Department",0
"Subject: Meeting Invitation

Hi Darren,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-31
Proposed Time: 10:23:19

Looking forward to your response.

Best regards,
Tyler Burgess",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on and Sons activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Job Application Acknowledgement

Dear Julie Bennett,

We have received your job application for the Dentist position.

We will review your application and get back to you soon.

Thank you,
Franklin LLC HR Department",0
"Subject: Job Application Acknowledgement

Dear Christopher Blake,

We have received your job application for the Magazine features editor position.

We will review your application and get back to you soon.

Thank you,
Chavez-Gutierrez HR Department",0
"Subject: Purchase Order #8783

Dear Davis, Merritt and Castillo,

This is a purchase order for the following items:

Item: radio
Quantity: 70
Unit Price: $197.28
Total Amount: $390.32

Purchase Order Number: PO-89235
Customer: Pham-Chan
Contact: Anna Mendez
Email: john02@example.net

Delivery Date: 2024-11-23

Best regards,
Melton, Hanna and Evans",1
"Subject: Meeting Invitation

Hi Jessica,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-10
Proposed Time: 12:30:31

Looking forward to your response.

Best regards,
Heather Bryant",0
"Subject: Meeting Invitation

Hi Melissa,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-12
Proposed Time: 12:00:05

Looking forward to your response.

Best regards,
Dana Carroll",0
"Subject: Job Application Acknowledgement

Dear Pamela Chang,

We have received your job application for the Development worker, international aid position.

We will review your application and get back to you soon.

Thank you,
Scott, Lin and Watson HR Department",0
"Subject: Purchase Order #9458

Dear Taylor-Smith,

This is a purchase order for the following items:

Item: wall
Quantity: 34
Unit Price: $299.06
Total Amount: $1677.54

Purchase Order Number: PO-42586
Customer: Jones, Phillips and Graham
Contact: Stephanie Rodgers
Email: kimmoon@example.com

Delivery Date: 2024-11-08

Best regards,
Black-Beltran",1
"Subject: Purchase Order #5083

Dear Simpson, Leonard and Rice,

This is a purchase order for the following items:

Item: capital
Quantity: 78
Unit Price: $457.84
Total Amount: $2630.7

Purchase Order Number: PO-91198
Customer: Wagner-Nelson
Contact: Joshua Petty
Email: lewisjason@example.org

Delivery Date: 2024-11-14

Best regards,
Owens-Butler",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-21173
Customer: Anderson and Sons

Item List:
1. suggest - Quantity: 25
2. they - Quantity: 3

Total Order Value: $1658.71
Payment Terms: Net 30
Delivery Instructions: Would because heavy American race car.

Regards,
LLC Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on PLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #1170

Dear Smith, King and Morales,

This is a purchase order for the following items:

Item: happy
Quantity: 21
Unit Price: $317.1
Total Amount: $1989.28

Purchase Order Number: PO-81996
Customer: Phillips-Murray
Contact: Janet Davis
Email: nortonbrandon@example.org

Delivery Date: 2024-12-22

Best regards,
Duncan, Kennedy and Edwards",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-99678
Customer: Leon, Parrish and Newman

Item List:
1. democratic - Quantity: 47
2. tree - Quantity: 30

Total Order Value: $6635.38
Payment Terms: Net 30
Delivery Instructions: Often support government dog.

Regards,
LLC Purchasing Department",1
"Subject: Purchase Order #3770

Dear Roberts and Sons,

This is a purchase order for the following items:

Item: everyone
Quantity: 7
Unit Price: $321.17
Total Amount: $4133.44

Purchase Order Number: PO-53371
Customer: Hernandez, Williams and White
Contact: Colleen Nunez
Email: sramsey@example.org

Delivery Date: 2024-12-24

Best regards,
May, Moore and Quinn",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-83323
Customer: Perry, Potter and Welch

Item List:
1. reduce - Quantity: 38
2. dream - Quantity: 9

Total Order Value: $6880.46
Payment Terms: Net 30
Delivery Instructions: However affect ask bed light plan.

Regards,
and Sons Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Ltd activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-48398
Customer: Cortez-Browning

Item List:
1. sort - Quantity: 9
2. others - Quantity: 25

Total Order Value: $9920.91
Payment Terms: Net 30
Delivery Instructions: Determine born ask civil own president meeting.

Regards,
Inc Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on PLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #6257

Dear Avery PLC,

This is a purchase order for the following items:

Item: drive
Quantity: 41
Unit Price: $290.98
Total Amount: $1648.17

Purchase Order Number: PO-78131
Customer: Fox PLC
Contact: John Li
Email: rojasjessica@example.org

Delivery Date: 2024-12-24

Best regards,
Black and Sons",1
"Subject: Purchase Order #5505

Dear Hill Ltd,

This is a purchase order for the following items:

Item: face
Quantity: 87
Unit Price: $110.68
Total Amount: $4534.41

Purchase Order Number: PO-81193
Customer: Stewart LLC
Contact: Edwin Rosales
Email: anabrown@example.com

Delivery Date: 2024-11-29

Best regards,
Webb-Bowers",1
"Subject: Meeting Invitation

Hi Amy,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-19
Proposed Time: 18:57:43

Looking forward to your response.

Best regards,
Pam Reyes",0
"Subject: Job Application Acknowledgement

Dear Christine Keller,

We have received your job application for the Horticulturist, commercial position.

We will review your application and get back to you soon.

Thank you,
Vega, Grant and Martinez HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-28278
Customer: Green Group

Item List:
1. budget - Quantity: 15
2. culture - Quantity: 30

Total Order Value: $6347.49
Payment Terms: Net 30
Delivery Instructions: Citizen top suggest cover must senior.

Regards,
Ltd Purchasing Department",1
"Subject: Purchase Order #3875

Dear Moore, Price and Brown,

This is a purchase order for the following items:

Item: beyond
Quantity: 11
Unit Price: $155.25
Total Amount: $3665.17

Purchase Order Number: PO-63246
Customer: Wilson-Chapman
Contact: Susan Cook
Email: tara27@example.com

Delivery Date: 2024-12-13

Best regards,
Hernandez PLC",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Inc activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Meeting Invitation

Hi Jonathan,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-14
Proposed Time: 17:53:43

Looking forward to your response.

Best regards,
Alison Campbell",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-28316
Customer: Mathews, Brown and Terry

Item List:
1. student - Quantity: 15
2. want - Quantity: 34

Total Order Value: $6042.79
Payment Terms: Net 30
Delivery Instructions: Individual education change whether central.

Regards,
and Sons Purchasing Department",1
"Subject: Purchase Order #9049

Dear Mann Group,

This is a purchase order for the following items:

Item: full
Quantity: 51
Unit Price: $10.41
Total Amount: $284.09

Purchase Order Number: PO-37198
Customer: Mcneil PLC
Contact: Mr. Terry Sutton
Email: michele46@example.net

Delivery Date: 2024-11-20

Best regards,
Olson-Davis",1
"Subject: Purchase Order #5042

Dear Jones LLC,

This is a purchase order for the following items:

Item: house
Quantity: 76
Unit Price: $382.22
Total Amount: $2692.1

Purchase Order Number: PO-67916
Customer: Golden-Swanson
Contact: Kimberly Wilson
Email: nicholas35@example.com

Delivery Date: 2024-12-24

Best regards,
Wells PLC",1
"Subject: Meeting Invitation

Hi Maurice,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-20
Proposed Time: 03:22:31

Looking forward to your response.

Best regards,
William Valdez",0
"Subject: Purchase Order #3835

Dear Valenzuela, Grant and Waters,

This is a purchase order for the following items:

Item: whether
Quantity: 97
Unit Price: $203.28
Total Amount: $1148.81

Purchase Order Number: PO-51045
Customer: Brown Inc
Contact: Joseph Reed
Email: priscilla50@example.org

Delivery Date: 2024-11-09

Best regards,
Carter-Soto",1
"Subject: Job Application Acknowledgement

Dear Cassandra Hartman,

We have received your job application for the Surveyor, building control position.

We will review your application and get back to you soon.

Thank you,
Schultz-Kim HR Department",0
"Subject: Job Application Acknowledgement

Dear Jared Moore,

We have received your job application for the Toxicologist position.

We will review your application and get back to you soon.

Thank you,
Beltran-Choi HR Department",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #9073

Dear Livingston, Sanchez and Aguilar,

This is a purchase order for the following items:

Item: between
Quantity: 97
Unit Price: $51.32
Total Amount: $4592.03

Purchase Order Number: PO-91999
Customer: Wallace-Thompson
Contact: Jacob Smith
Email: jorgedavidson@example.com

Delivery Date: 2024-12-19

Best regards,
Meyers-Chavez",1
"Subject: Purchase Order #2784

Dear Mason PLC,

This is a purchase order for the following items:

Item: vote
Quantity: 76
Unit Price: $35.66
Total Amount: $482.29

Purchase Order Number: PO-77157
Customer: Allison Group
Contact: Kevin Atkinson
Email: connie63@example.net

Delivery Date: 2024-11-21

Best regards,
Oconnor, Greene and Green",1
